SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1883258,0.873227,-0.013462,0.023707,0.486551,-0.140521,0.015341,-0.026493,-0.018741,0.012007,-0.068739,0
1899924,0.873184,-0.013429,0.023671,0.486630,-0.336482,0.329535,-0.081211,-0.022547,0.008039,-0.063799,0
1916590,0.873141,-0.013396,0.023635,0.486710,0.010215,-0.019140,-0.041587,-0.022344,0.007696,-0.058207,0
1933256,0.873098,-0.013364,0.023597,0.486790,-0.139952,-0.009017,-0.043995,-0.022383,0.006200,-0.051087,0
1949922,0.873056,-0.013331,0.023559,0.486869,-0.301499,0.098595,0.004140,-0.022772,0.002286,-0.043008,0
1966588,0.873014,-0.013299,0.023521,0.486946,0.165873,0.094969,-0.087743,-0.024276,0.004742,-0.036751,0
1983254,0.872973,-0.013266,0.023483,0.487022,-0.498467,-0.008358,0.016000,-0.023765,-0.001188,-0.030493,0
1999920,0.872933,-0.013234,0.023446,0.487097,0.074976,-0.184685,-0.018559,-0.021204,-0.000645,-0.028918,0
2016586,0.872894,-0.013201,0.023410,0.487169,-0.281858,-0.117982,0.036338,-0.018817,-0.004429,-0.026985,0
2033252,0.872857,-0.013168,0.023375,0.487238,-0.008428,0.291164,0.007937,-0.022485,-0.004747,-0.023007,0
2049918,0.872821,-0.013135,0.023341,0.487304,-0.302023,-0.288919,0.032747,-0.018011,-0.008007,-0.019951,0
2066584,0.872788,-0.013102,0.023309,0.487366,0.292260,-0.068054,-0.001255,-0.017075,-0.003664,-0.020028,0
2083250,0.872758,-0.013069,0.023277,0.487423,0.188124,-0.057587,-0.023384,-0.015751,-0.001445,-0.020348,0
2099916,0.872729,-0.013036,0.023247,0.487476,-0.059059,0.242915,-0.002989,-0.019649,-0.001314,-0.024354,0
2116582,0.872702,-0.013003,0.023216,0.487527,-0.037836,0.159307,-0.032735,-0.021439,-0.001347,-0.024503,0
2133248,0.872677,-0.012970,0.023187,0.487575,0.007888,-0.055960,-0.039832,-0.021545,-0.001412,-0.028717,0
