SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2033252,0.614205,0.334827,0.620126,-0.355087,-0.161890,-0.035359,-0.067381,0.038117,0.024046,-0.001131,0
2049918,0.614147,0.334807,0.620146,-0.355171,-0.292392,-0.111899,0.011687,0.041196,0.018863,-0.001615,0
2066584,0.614087,0.334789,0.620167,-0.355255,-0.226272,-0.115370,0.090315,0.040844,0.015001,-0.009204,0
2083250,0.614023,0.334772,0.620191,-0.355340,-0.252700,-0.228688,0.072632,0.047039,0.011067,-0.018282,0
2099916,0.613957,0.334756,0.620216,-0.355425,-0.096660,-0.119404,0.088472,0.046613,0.006642,-0.025556,0
2116582,0.613889,0.334741,0.620241,-0.355512,-0.076757,-0.028340,0.011411,0.047440,0.003810,-0.031599,0
2133248,0.613820,0.334727,0.620266,-0.355602,0.062321,-0.061089,0.004502,0.049473,0.000770,-0.037069,0
2149914,0.613749,0.334714,0.620291,-0.355694,0.095289,-0.025898,0.001333,0.056057,-0.001378,-0.040430,0
2166580,0.613678,0.334701,0.620314,-0.355789,0.263285,0.150416,-0.031598,0.055637,0.003369,-0.042584,0
2183246,0.613605,0.334690,0.620334,-0.355889,0.260583,0.168125,-0.044774,0.057389,0.008688,-0.042474,0
2199912,0.613533,0.334679,0.620352,-0.355992,0.257510,0.158279,-0.015323,0.056046,0.016039,-0.042992,0
2216578,0.613460,0.334669,0.620367,-0.356101,0.240157,0.246864,-0.031963,0.054594,0.020471,-0.042603,0
2233244,0.613388,0.334660,0.620377,-0.356215,0.139833,0.225407,-0.023771,0.051475,0.021738,-0.040144,0
2249910,0.613317,0.334653,0.620383,-0.356336,0.054303,0.082160,0.002077,0.053761,0.022309,-0.036021,0
2266576,0.613245,0.334648,0.620381,-0.356467,0.067657,0.259398,-0.002062,0.050283,0.024512,-0.034020,0
2283242,0.613171,0.334648,0.620371,-0.356611,0.084335,0.106146,-0.039091,0.048690,0.029019,-0.036702,0
2299908,0.613096,0.334651,0.620355,-0.356766,-0.141057,0.186601,0.031467,0.043881,0.028307,-0.043047,0
2316574,0.613019,0.334656,0.620335,-0.356928,-0.161575,0.044972,0.006185,0.042281,0.027813,-0.047848,0
2333240,0.612942,0.334662,0.620312,-0.357094,-0.103186,0.045763,-0.045281,0.040368,0.031680,-0.050530,0
2349906,0.612866,0.334668,0.620287,-0.357262,-0.164156,0.028224,-0.077168,0.037905,0.032507,-0.058192,0
2366572,0.612791,0.334673,0.620263,-0.357429,-0.143432,0.019459,-0.083990,0.037144,0.033807,-0.061273,0
2383238,0.612717,0.334674,0.620242,-0.357591,-0.195238,-0.104473,-0.050605,0.038217,0.035071,-0.064404,0
2399904,0.612646,0.334672,0.620224,-0.357745,-0.269389,-0.246724,-0.074036,0.042974,0.031472,-0.068072,0
2416570,0.612577,0.334664,0.620212,-0.357890,-0.130714,-0.376729,-0.094798,0.047079,0.032381,-0.076983,0
