SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1199952,0.650105,-0.314429,-0.620658,-0.305420,0.088981,-0.133078,-0.025235,-0.048152,-0.067288,0.156068,0
1216618,0.650225,-0.313998,-0.620826,-0.305267,0.309274,-0.093049,-0.018916,-0.051371,-0.068639,0.143493,0
1233284,0.650361,-0.313516,-0.621017,-0.305085,0.151534,-0.079027,-0.098592,-0.054089,-0.073863,0.135131,0
1249950,0.650517,-0.312972,-0.621236,-0.304865,0.296718,-0.001434,-0.087010,-0.058303,-0.077344,0.138810,0
1266616,0.650682,-0.312386,-0.621471,-0.304632,0.357621,0.119708,-0.020435,-0.064567,-0.080511,0.150938,0
1283282,0.650846,-0.311785,-0.621711,-0.304411,0.211033,0.182115,0.005257,-0.068660,-0.087488,0.165239,0
1299948,0.651010,-0.311164,-0.621956,-0.304194,0.286566,0.344002,0.130714,-0.075253,-0.094491,0.181904,0
1316614,0.651177,-0.310520,-0.622209,-0.303976,0.508197,0.337408,0.133690,-0.080836,-0.098736,0.215360,0
1333280,0.651351,-0.309849,-0.622473,-0.303747,0.365265,0.615137,0.054448,-0.089400,-0.108598,0.269887,0
1349946,0.651534,-0.309147,-0.622751,-0.303501,0.008477,0.466659,0.066497,-0.093866,-0.124225,0.330690,0
1366612,0.651729,-0.308410,-0.623044,-0.303230,0.312874,0.794427,0.128786,-0.104805,-0.131947,0.388668,0
1383278,0.651940,-0.307634,-0.623355,-0.302927,0.593501,0.630937,0.081701,-0.113578,-0.134883,0.459269,0
1399944,0.652168,-0.306815,-0.623686,-0.302584,0.271312,0.312822,0.035421,-0.116410,-0.142788,0.525998,0
1416610,0.652417,-0.305950,-0.624039,-0.302195,0.370615,0.624811,0.082188,-0.126248,-0.146877,0.601002,0
1433276,0.652689,-0.305033,-0.624418,-0.301751,0.509423,0.357239,0.097028,-0.132091,-0.144767,0.670891,0
1449942,0.652988,-0.304062,-0.624824,-0.301244,0.314611,0.069217,0.002898,-0.132470,-0.145842,0.732280,0
1466608,0.653329,-0.303005,-0.625269,-0.300648,0.342708,0.103733,0.033697,-0.135650,-0.144281,0.777273,0
1483274,0.653717,-0.301844,-0.625758,-0.299951,0.205514,-0.149165,0.031872,-0.135224,-0.141138,0.805831,0
1499940,0.654143,-0.300601,-0.626283,-0.299173,-0.054405,-0.429118,0.077332,-0.132534,-0.140563,0.823712,0
1516606,0.654596,-0.299295,-0.626835,-0.298335,0.096294,-0.667289,0.024040,-0.125839,-0.136169,0.824608,0
1533272,0.655065,-0.297945,-0.627406,-0.297457,-0.157348,-0.659276,0.079609,-0.120625,-0.134715,0.816323,0
1549938,0.655539,-0.296571,-0.627987,-0.296558,-0.225788,-0.627562,0.079098,-0.116953,-0.135263,0.802697,0
1566604,0.656009,-0.295193,-0.628569,-0.295659,-0.151864,-0.524634,0.108719,-0.115868,-0.132319,0.782983,0
1583270,0.656464,-0.293830,-0.629145,-0.294781,-0.284024,-0.643592,0.156319,-0.112759,-0.130297,0.758059,0
1599936,0.656893,-0.292503,-0.629707,-0.293942,-0.195662,-0.315637,0.231624,-0.114026,-0.127818,0.731142,0
1616602,0.657288,-0.291231,-0.630247,-0.293164,0.060325,-0.093406,0.218637,-0.119866,-0.119861,0.703210,0
1633268,0.657638,-0.290035,-0.630757,-0.292467,-0.020245,-0.006063,0.250345,-0.125173,-0.116177,0.672988,0
1649934,0.657934,-0.288935,-0.631230,-0.291872,-0.293265,0.133753,0.235806,-0.131826,-0.116766,0.627605,0
1666600,0.658179,-0.287916,-0.631671,-0.291369,-0.043146,0.218898,0.363542,-0.138373,-0.114113,0.586859,0
1683266,0.658389,-0.286948,-0.632095,-0.290931,-0.309214,0.075617,0.248983,-0.142090,-0.120345,0.542196,0
1699932,0.658567,-0.286027,-0.632503,-0.290548,0.113152,0.066043,0.407506,-0.144978,-0.117290,0.492570,0
1716598,0.658718,-0.285146,-0.632896,-0.290215,-0.291169,0.207152,0.374503,-0.149847,-0.122084,0.447136,0
1733264,0.658845,-0.284302,-0.633277,-0.289923,-0.107395,0.302833,0.265775,-0.157192,-0.126718,0.413801,0
1749930,0.658954,-0.283490,-0.633647,-0.289664,0.067377,0.284786,0.145518,-0.160891,-0.127437,0.385212,0
1766596,0.659047,-0.282703,-0.634007,-0.289431,0.076829,0.439189,0.092834,-0.167455,-0.128832,0.364404,0
1783262,0.659129,-0.281939,-0.634360,-0.289216,-0.091104,0.455669,-0.051904,-0.172991,-0.133859,0.354615,0
1799928,0.659205,-0.281191,-0.634707,-0.289011,0.128114,0.497985,-0.025891,-0.179674,-0.134500,0.347363,0
1816594,0.659278,-0.280454,-0.635050,-0.288808,0.210868,0.349423,-0.096837,-0.182287,-0.133770,0.342259,0
1833260,0.659352,-0.279724,-0.635389,-0.288599,0.156890,0.504864,-0.086884,-0.186807,-0.132105,0.339313,0
1849926,0.659432,-0.278996,-0.635727,-0.288378,0.043260,0.167121,-0.114605,-0.185148,-0.131341,0.335327,0
1866592,0.659513,-0.278269,-0.636067,-0.288146,-0.206726,0.187328,-0.187491,-0.183472,-0.133300,0.330187,0
1883258,0.659591,-0.277547,-0.636407,-0.287914,-0.098768,-0.130123,-0.119500,-0.176357,-0.129646,0.330634,0
1899924,0.659663,-0.276834,-0.636745,-0.287685,-0.122466,-0.244385,-0.051138,-0.168902,-0.124812,0.329732,0
1916590,0.659730,-0.276134,-0.637080,-0.287463,0.018871,0.048792,0.040361,-0.167082,-0.117760,0.335461,0
1933256,0.659790,-0.275451,-0.637409,-0.287252,-0.197524,-0.127227,-0.000115,-0.159839,-0.113987,0.338264,0
1949922,0.659843,-0.274789,-0.637730,-0.287054,0.004516,-0.144566,0.138415,-0.151103,-0.105207,0.331731,0
1966588,0.659887,-0.274150,-0.638040,-0.286873,-0.239563,-0.044446,0.085531,-0.146888,-0.100071,0.313674,0
1983254,0.659922,-0.273539,-0.638338,-0.286712,-0.318114,-0.122139,0.020109,-0.142030,-0.096234,0.293279,0
1999920,0.659948,-0.272960,-0.638622,-0.286574,-0.021327,-0.176350,0.045625,-0.137365,-0.088264,0.270801,0
2016586,0.659962,-0.272415,-0.638888,-0.286464,-0.247616,-0.124573,-0.092037,-0.132987,-0.084434,0.240502,0
2033252,0.659966,-0.271910,-0.639135,-0.286384,-0.538224,-0.378679,-0.137594,-0.124789,-0.086799,0.213003,0
2049918,0.659957,-0.271447,-0.639362,-0.286338,-0.361925,-0.138789,-0.111853,-0.120093,-0.086528,0.181355,0
2066584,0.659935,-0.271031,-0.639564,-0.286331,-0.288657,-0.188626,-0.105635,-0.115815,-0.085837,0.150404,0
2083250,0.659901,-0.270659,-0.639744,-0.286360,-0.488006,-0.229195,-0.125987,-0.110917,-0.088460,0.123214,0
2099916,0.659854,-0.270327,-0.639905,-0.286422,-0.534441,-0.055912,-0.117661,-0.109578,-0.092024,0.095281,0
2116582,0.659797,-0.270031,-0.640048,-0.286513,-0.354446,-0.028502,-0.100995,-0.109707,-0.093534,0.073613,0
2133248,0.659730,-0.269767,-0.640178,-0.286627,-0.301167,0.203515,-0.144559,-0.112197,-0.093119,0.052492,0
2149914,0.659655,-0.269530,-0.640295,-0.286761,-0.220276,-0.016274,-0.146723,-0.110815,-0.090447,0.039660,0
2166580,0.659572,-0.269316,-0.640403,-0.286909,-0.219752,0.213752,-0.188628,-0.113187,-0.086915,0.029137,0
2183246,0.659484,-0.269121,-0.640505,-0.287068,-0.371039,0.137013,-0.212475,-0.113748,-0.086466,0.017055,0
2199912,0.659391,-0.268940,-0.640604,-0.287232,-0.233815,0.048168,-0.146443,-0.111143,-0.082209,0.006373,0
2216578,0.659294,-0.268769,-0.640701,-0.287398,-0.272163,0.037787,-0.150107,-0.110310,-0.080200,0.000707,0
2233244,0.659194,-0.268603,-0.640800,-0.287561,-0.207738,0.144811,-0.141803,-0.110466,-0.076995,-0.005335,0
2249910,0.659093,-0.268439,-0.640903,-0.287716,-0.285131,0.129933,-0.078691,-0.112583,-0.074987,-0.012441,0
2266576,0.658986,-0.268287,-0.641006,-0.287874,-0.114749,0.029997,-0.131849,-0.111696,-0.069751,-0.017071,0
2283242,0.658868,-0.268159,-0.641103,-0.288046,-0.161621,-0.147492,-0.090912,-0.108315,-0.066496,-0.022575,0
2299908,0.658743,-0.268051,-0.641194,-0.288230,-0.023065,-0.157582,-0.146833,-0.104143,-0.061983,-0.024595,0
2316574,0.658610,-0.267961,-0.641282,-0.288422,-0.118835,-0.038126,-0.083375,-0.103675,-0.059321,-0.026656,0
2333240,0.658473,-0.267885,-0.641365,-0.288620,-0.019227,0.010264,-0.204468,-0.103357,-0.057116,-0.029602,0
2349906,0.658332,-0.267821,-0.641446,-0.288821,-0.018762,-0.164417,-0.152404,-0.098922,-0.053567,-0.034172,0
2366572,0.658191,-0.267764,-0.641524,-0.289023,0.002880,-0.005985,-0.202704,-0.098454,-0.051022,-0.035533,0
2383238,0.658049,-0.267712,-0.641601,-0.289222,-0.088878,-0.176028,-0.218654,-0.094952,-0.049839,-0.042402,0
2399904,0.657910,-0.267663,-0.641678,-0.289415,0.072300,-0.000663,-0.185511,-0.096829,-0.046454,-0.047100,0
2416570,0.657774,-0.267611,-0.641755,-0.289600,-0.103867,-0.204618,-0.272586,-0.094737,-0.046067,-0.059419,0
2433236,0.657644,-0.267556,-0.641832,-0.289775,0.009780,-0.120805,-0.142483,-0.094434,-0.044480,-0.072380,0
2449902,0.657521,-0.267493,-0.641912,-0.289935,-0.184251,-0.123595,-0.224752,-0.094096,-0.047003,-0.085484,0
2466568,0.657400,-0.267428,-0.641994,-0.290088,0.138895,-0.171286,-0.079297,-0.092707,-0.043623,-0.088096,0
2483234,0.657276,-0.267368,-0.642077,-0.290241,0.113090,-0.042756,-0.037202,-0.089645,-0.040729,-0.084668,0
2499900,0.657150,-0.267313,-0.642160,-0.290392,-0.025734,-0.205044,-0.116960,-0.083610,-0.039880,-0.076328,0
2516566,0.657025,-0.267260,-0.642244,-0.290538,-0.126389,0.035425,0.010790,-0.082664,-0.040088,-0.065857,0
2533232,0.656901,-0.267209,-0.642328,-0.290680,0.155377,0.225608,0.102516,-0.083578,-0.034877,-0.052739,0
2549898,0.656782,-0.267159,-0.642410,-0.290814,-0.030897,-0.024868,0.069413,-0.079196,-0.032481,-0.038106,0
2566564,0.656668,-0.267109,-0.642490,-0.290940,-0.168192,0.256128,0.116162,-0.078366,-0.033408,-0.022739,0
2583230,0.656562,-0.267057,-0.642568,-0.291056,0.130394,0.077561,0.089590,-0.075818,-0.028244,-0.000958,0
2599896,0.656465,-0.267003,-0.642642,-0.291160,0.190603,0.118160,0.035107,-0.073575,-0.022587,0.014377,0
2616562,0.656380,-0.266944,-0.642713,-0.291250,0.043230,-0.011602,-0.049264,-0.070162,-0.021148,0.030670,0
2633228,0.656308,-0.266881,-0.642778,-0.291325,-0.019831,-0.057403,-0.046322,-0.065689,-0.019011,0.037678,0
2649894,0.656251,-0.266812,-0.642839,-0.291383,0.036593,-0.366973,-0.123747,-0.056255,-0.017918,0.044358,0
2666560,0.656215,-0.266729,-0.642896,-0.291414,0.037585,-0.230939,-0.172837,-0.049566,-0.016697,0.049473,0
2683226,0.656202,-0.266628,-0.642953,-0.291410,-0.086358,-0.405790,-0.257719,-0.039321,-0.018153,0.055389,0
2699892,0.656208,-0.266514,-0.643007,-0.291381,0.054771,-0.467932,-0.243832,-0.029344,-0.017749,0.062617,0
2716558,0.656228,-0.266392,-0.643059,-0.291333,-0.124880,-0.443133,-0.264258,-0.019044,-0.020701,0.062865,0
2733224,0.656257,-0.266268,-0.643108,-0.291273,0.089814,-0.189596,-0.221154,-0.014218,-0.019149,0.063843,0
2749890,0.656291,-0.266146,-0.643153,-0.291208,-0.083649,-0.248174,-0.284051,-0.011465,-0.020500,0.061438,0
2766556,0.656326,-0.266032,-0.643193,-0.291145,0.089616,-0.169610,-0.199461,-0.008388,-0.016855,0.054667,0
2783222,0.656357,-0.265931,-0.643228,-0.291092,-0.279032,-0.266894,-0.166012,-0.005234,-0.018178,0.047385,0
2799888,0.656379,-0.265847,-0.643256,-0.291056,-0.101042,-0.088654,-0.073986,-0.005072,-0.015340,0.034064,0
2816554,0.656387,-0.265787,-0.643278,-0.291045,-0.011176,-0.130063,-0.000287,-0.004872,-0.010241,0.017943,0
2833220,0.656378,-0.265754,-0.643291,-0.291064,-0.128627,0.023164,0.098450,-0.006476,-0.008896,-0.000722,0
2849886,0.656347,-0.265755,-0.643297,-0.291122,-0.256478,0.001220,0.087915,-0.008015,-0.009664,-0.026035,0
2866552,0.656293,-0.265798,-0.643288,-0.291225,-0.280409,0.035698,0.035553,-0.011775,-0.010870,-0.049560,0
2883218,0.656220,-0.265883,-0.643261,-0.291371,-0.113693,0.153453,0.101750,-0.015854,-0.010224,-0.071949,0
2899884,0.656131,-0.266003,-0.643220,-0.291551,-0.158987,0.062274,0.096983,-0.019169,-0.010337,-0.094752,0
2916550,0.656030,-0.266149,-0.643169,-0.291757,-0.298705,0.220377,0.017489,-0.022793,-0.013466,-0.122581,0
2933216,0.655921,-0.266313,-0.643112,-0.291979,0.078134,-0.030304,0.151549,-0.021478,-0.010813,-0.138255,0
2949882,0.655806,-0.266486,-0.643053,-0.292209,-0.231752,-0.043696,0.046753,-0.018585,-0.014540,-0.143425,0
2966548,0.655690,-0.266661,-0.642995,-0.292439,0.118899,-0.003266,0.131014,-0.013480,-0.011722,-0.143359,0
2983214,0.655575,-0.266829,-0.642942,-0.292661,-0.219773,0.271120,0.119558,-0.013961,-0.013700,-0.142217,0
2999880,0.655464,-0.266982,-0.642898,-0.292864,-0.006427,0.242765,0.261143,-0.014779,-0.011681,-0.132889,0
3016546,0.655362,-0.267111,-0.642867,-0.293042,-0.057795,0.307771,0.251968,-0.014505,-0.009977,-0.122218,0
3033212,0.655272,-0.267209,-0.642854,-0.293185,-0.015092,0.568753,0.208591,-0.020271,-0.008729,-0.109344,0
3049878,0.655196,-0.267267,-0.642861,-0.293285,-0.025393,0.560017,0.154640,-0.026543,-0.006854,-0.089757,0
3066544,0.655134,-0.267284,-0.642892,-0.293342,0.049671,0.495875,0.036513,-0.032184,-0.004826,-0.066475,0
3083210,0.655077,-0.267267,-0.642945,-0.293365,0.024180,0.561084,0.043874,-0.039194,-0.002188,-0.041812,0
3099876,0.655027,-0.267223,-0.643017,-0.293360,0.089608,0.442963,0.038072,-0.043795,0.000654,-0.017814,0
3116542,0.654983,-0.267157,-0.643102,-0.293332,0.051010,0.171096,-0.100016,-0.043861,0.001779,0.004064,0
3133208,0.654944,-0.267077,-0.643196,-0.293287,0.317311,0.319359,-0.064660,-0.046629,0.007633,0.020891,0
3149874,0.654908,-0.266987,-0.643295,-0.293230,0.102330,0.107396,-0.162610,-0.046428,0.007851,0.038318,0
3166540,0.654877,-0.266895,-0.643395,-0.293166,0.055733,-0.034511,-0.235218,-0.042858,0.007283,0.052508,0
3183206,0.654848,-0.266807,-0.643491,-0.293100,0.259988,0.005485,-0.214051,-0.040275,0.009846,0.066304,0
3199872,0.654822,-0.266728,-0.643578,-0.293039,0.177712,-0.061900,-0.214982,-0.036607,0.012411,0.074446,0
3216538,0.654798,-0.266665,-0.643653,-0.292987,0.170556,-0.139055,-0.278918,-0.032470,0.013922,0.080233,0
3233204,0.654774,-0.266623,-0.643710,-0.292950,-0.051422,-0.152986,-0.242231,-0.028535,0.011232,0.080423,0
3249870,0.654751,-0.266611,-0.643746,-0.292933,0.229097,-0.319360,-0.145725,-0.022653,0.015252,0.073901,0
3266536,0.654731,-0.266620,-0.643765,-0.292931,-0.025995,-0.204922,-0.163768,-0.016745,0.016540,0.060387,0
3283202,0.654714,-0.266643,-0.643772,-0.292932,-0.300231,-0.273794,-0.143517,-0.010188,0.011222,0.042290,0
3299868,0.654700,-0.266678,-0.643769,-0.292939,0.028466,-0.306357,-0.039708,-0.004170,0.013045,0.024471,0
3316534,0.654689,-0.266723,-0.643756,-0.292949,-0.084682,-0.359487,-0.069953,0.005438,0.012100,0.006547,0
3333200,0.654681,-0.266777,-0.643736,-0.292963,-0.015593,-0.106670,-0.039859,0.008749,0.012955,-0.013884,0
3349866,0.654674,-0.266841,-0.643708,-0.292982,-0.128513,-0.179847,-0.116577,0.013022,0.011159,-0.029937,0
3366532,0.654669,-0.266912,-0.643673,-0.293004,-0.027411,-0.062897,-0.051907,0.016187,0.010231,-0.048364,0
3383198,0.654665,-0.266989,-0.643633,-0.293030,-0.128211,-0.210049,-0.189923,0.021660,0.006831,-0.060935,0
3399864,0.654662,-0.267072,-0.643589,-0.293059,-0.123898,-0.083998,-0.123371,0.025714,0.004471,-0.071937,0
3416530,0.654658,-0.267160,-0.643541,-0.293091,0.126886,-0.194077,-0.092371,0.030629,0.007506,-0.080998,0
3433196,0.654655,-0.267251,-0.643491,-0.293127,-0.066246,-0.103267,-0.110877,0.033152,0.006218,-0.086353,0
3449862,0.654651,-0.267345,-0.643439,-0.293166,-0.082804,-0.239147,-0.055904,0.038966,0.005892,-0.093216,0
3466528,0.654645,-0.267447,-0.643381,-0.293212,0.019515,-0.005940,-0.036097,0.039130,0.006262,-0.095950,0
3483194,0.654640,-0.267562,-0.643313,-0.293268,0.022843,0.086834,-0.036705,0.038988,0.006726,-0.102217,0
3499860,0.654634,-0.267687,-0.643237,-0.293332,-0.072130,-0.095309,-0.117690,0.042048,0.004883,-0.103470,0
3516526,0.654628,-0.267821,-0.643155,-0.293402,0.060394,0.057481,-0.092228,0.041527,0.005690,-0.102015,0
3533192,0.654624,-0.267960,-0.643069,-0.293476,0.224842,0.045124,-0.014280,0.040358,0.009519,-0.092870,0
3549858,0.654619,-0.268102,-0.642980,-0.293550,-0.011175,0.218111,-0.104648,0.036488,0.006907,-0.083463,0
3566524,0.654617,-0.268245,-0.642889,-0.293624,0.119058,-0.010467,-0.037241,0.037227,0.008053,-0.070245,0
3583190,0.654616,-0.268386,-0.642800,-0.293694,0.139763,0.106325,-0.034279,0.036488,0.009339,-0.055203,0
3599856,0.654617,-0.268522,-0.642712,-0.293758,0.104555,0.032892,0.021897,0.036232,0.010104,-0.041070,0
3616522,0.654620,-0.268650,-0.642629,-0.293815,0.053613,0.020353,-0.050167,0.038228,0.009997,-0.033438,0
3633188,0.654626,-0.268769,-0.642552,-0.293861,0.160013,0.071051,-0.027438,0.037814,0.012279,-0.024979,0
3649854,0.654636,-0.268876,-0.642483,-0.293895,0.091483,-0.158489,0.008694,0.041184,0.012196,-0.018846,0
3666520,0.654650,-0.268971,-0.642419,-0.293915,0.137321,0.055306,0.040298,0.040154,0.015428,-0.010846,0
3683186,0.654669,-0.269057,-0.642360,-0.293922,0.016838,0.030538,0.023921,0.039395,0.015618,-0.012276,0
3699852,0.654693,-0.269135,-0.642305,-0.293919,0.129420,-0.000881,0.087653,0.038723,0.016746,-0.010165,0
3716518,0.654719,-0.269208,-0.642252,-0.293909,-0.188449,-0.031762,-0.005006,0.039380,0.012626,-0.012401,0
