SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
0,1.000000,-0.000000,0.000000,-0.000000,,,,,,,0
16666,0.999712,-0.024018,0.000000,-0.000000,,,,,,,0
33332,0.999712,-0.024018,0.000000,-0.000000,,,,,,,0
49998,0.880718,-0.030200,-0.011641,0.472533,0.056532,-0.071990,-0.034702,-0.014173,-0.023439,-0.061124,0
66664,0.880657,-0.030186,-0.011643,0.472648,0.246062,0.246005,-0.037600,-0.018949,-0.020456,-0.066572,0
83330,0.880593,-0.030172,-0.011645,0.472769,0.313036,0.444063,0.065234,-0.025372,-0.015077,-0.074179,0
99996,0.880526,-0.030159,-0.011647,0.472895,0.155287,0.137023,0.062158,-0.027815,-0.013025,-0.081132,0
116662,0.880458,-0.030146,-0.011648,0.473022,-0.411503,0.104946,-0.046755,-0.029382,-0.017728,-0.087801,0
133328,0.880390,-0.030133,-0.011650,0.473149,0.011138,0.234881,0.002679,-0.032908,-0.017055,-0.091840,0
149994,0.880323,-0.030120,-0.011652,0.473274,0.052281,0.162108,0.062631,-0.035064,-0.015637,-0.093428,0
166660,0.880259,-0.030106,-0.011654,0.473395,-0.313802,-0.155678,-0.021883,-0.033529,-0.018033,-0.090597,0
183326,0.880197,-0.030092,-0.011656,0.473510,-0.065727,-0.065728,0.042925,-0.032341,-0.017763,-0.090114,0
199992,0.880140,-0.030076,-0.011658,0.473617,-0.115693,-0.042508,0.044112,-0.031154,-0.017786,-0.086949,0
216658,0.880088,-0.030060,-0.011660,0.473715,-0.249538,0.006944,-0.026554,-0.031725,-0.020157,-0.079263,0
233324,0.880043,-0.030041,-0.011662,0.473800,0.125035,0.268834,0.045071,-0.033973,-0.018334,-0.072345,0
249990,0.880004,-0.030021,-0.011664,0.473872,-0.208937,-0.296696,-0.050485,-0.028664,-0.019554,-0.067325,0
