SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
883298,0.622336,0.324683,0.600706,-0.382663,0.586658,0.105150,0.099458,0.081399,0.059312,-0.500630,0
899964,0.621888,0.325201,0.600383,-0.383458,-0.021136,0.097958,0.203328,0.074191,0.055512,-0.490230,0
916630,0.621453,0.325706,0.600059,-0.384241,0.202015,-0.460181,0.261484,0.075938,0.053849,-0.480661,0
933296,0.621032,0.326195,0.599736,-0.385009,0.028507,-0.304529,0.222863,0.073938,0.048882,-0.466093,0
949962,0.620626,0.326667,0.599417,-0.385761,0.137870,-0.062650,0.185912,0.067434,0.045599,-0.465187,0
966628,0.620234,0.327121,0.599103,-0.386494,0.146194,-0.003961,0.122971,0.059976,0.045187,-0.462403,0
983294,0.619855,0.327555,0.598798,-0.387205,0.053159,-0.279729,0.114490,0.058260,0.044513,-0.456682,0
999960,0.619492,0.327967,0.598503,-0.387894,0.149489,-0.141201,0.082972,0.056272,0.045755,-0.451561,0
1016626,0.619142,0.328357,0.598220,-0.388558,0.160479,-0.448187,0.005643,0.058592,0.048127,-0.455575,0
1033292,0.618808,0.328722,0.597952,-0.389194,0.329553,-0.280054,-0.020143,0.059506,0.053749,-0.452968,0
1049958,0.618488,0.329062,0.597701,-0.389801,0.209080,-0.107410,-0.026656,0.058970,0.057421,-0.446962,0
1066624,0.618186,0.329372,0.597466,-0.390378,0.114061,-0.178634,-0.042166,0.060017,0.058638,-0.429460,0
1083290,0.617903,0.329652,0.597243,-0.390929,0.225815,-0.051284,-0.064828,0.059459,0.062429,-0.405368,0
1099956,0.617639,0.329905,0.597033,-0.391454,0.281152,0.041475,-0.016060,0.057410,0.064815,-0.378649,0
1116622,0.617391,0.330134,0.596834,-0.391956,0.317199,-0.147663,-0.101110,0.058398,0.066913,-0.345913,0
1133288,0.617158,0.330343,0.596645,-0.392434,0.305779,-0.014776,-0.042495,0.056940,0.066164,-0.311276,0
1149954,0.616938,0.330532,0.596467,-0.392891,0.110908,-0.142165,-0.065523,0.057630,0.061591,-0.272467,0
1166620,0.616729,0.330707,0.596298,-0.393328,0.305703,-0.051996,-0.125965,0.055644,0.059668,-0.234240,0
1183286,0.616531,0.330869,0.596137,-0.393746,0.272210,-0.161909,-0.123719,0.054440,0.057478,-0.198839,0
1199952,0.616341,0.331021,0.595985,-0.394147,0.319892,-0.098081,-0.133246,0.051534,0.056195,-0.165713,0
1216618,0.616157,0.331166,0.595839,-0.394531,0.297873,-0.234495,-0.177185,0.049020,0.053585,-0.146733,0
1233284,0.615978,0.331307,0.595701,-0.394901,0.111352,-0.237564,-0.210021,0.047555,0.046242,-0.137444,0
1249950,0.615802,0.331448,0.595568,-0.395258,0.341480,-0.193633,-0.231552,0.044858,0.045768,-0.127739,0
1266616,0.615634,0.331580,0.595446,-0.395593,0.233943,-0.053812,-0.169530,0.043060,0.042715,-0.119013,0
1283282,0.615477,0.331698,0.595339,-0.395900,0.220245,-0.102770,-0.093553,0.039330,0.038993,-0.119111,0
1299948,0.615330,0.331802,0.595245,-0.396183,0.393280,-0.255955,-0.137322,0.039631,0.039249,-0.124234,0
1316614,0.615192,0.331894,0.595161,-0.396445,0.278032,-0.362524,-0.036634,0.044293,0.039108,-0.122045,0
1333280,0.615063,0.331977,0.595085,-0.396690,0.125201,-0.103103,-0.065544,0.044780,0.037088,-0.124968,0
1349946,0.614941,0.332052,0.595015,-0.396921,0.084556,-0.160875,0.040435,0.046229,0.035636,-0.124852,0
1366612,0.614825,0.332122,0.594948,-0.397142,0.031903,0.084671,-0.010639,0.042328,0.032696,-0.124709,0
1383278,0.614715,0.332187,0.594883,-0.397356,0.017969,-0.052924,0.041013,0.039158,0.030185,-0.131857,0
1399944,0.614609,0.332250,0.594816,-0.397566,-0.028590,-0.556880,0.056915,0.043946,0.026979,-0.148358,0
1416610,0.614507,0.332312,0.594747,-0.397777,-0.006194,-0.025059,0.069440,0.040359,0.025307,-0.158591,0
1433276,0.614407,0.332376,0.594671,-0.397991,-0.030403,-0.047243,0.111686,0.037209,0.024996,-0.157062,0
1449942,0.614308,0.332443,0.594588,-0.398213,0.090926,-0.018841,0.012207,0.033354,0.025595,-0.151185,0
1466608,0.614212,0.332512,0.594496,-0.398439,0.222211,-0.198834,0.022387,0.032694,0.027921,-0.145742,0
1483274,0.614124,0.332579,0.594399,-0.398664,0.130417,-0.145508,-0.102865,0.030111,0.029160,-0.139766,0
1499940,0.614041,0.332646,0.594298,-0.398887,0.343877,-0.117812,-0.088520,0.026900,0.035256,-0.134984,0
1516606,0.613963,0.332710,0.594194,-0.399108,0.157280,0.026663,-0.157466,0.021471,0.036087,-0.129877,0
1533272,0.613889,0.332772,0.594089,-0.399326,0.238447,-0.039394,-0.064878,0.018023,0.039440,-0.123334,0
1549938,0.613819,0.332831,0.593985,-0.399540,0.602095,0.046161,-0.158205,0.015165,0.046046,-0.113979,0
1566604,0.613752,0.332887,0.593882,-0.399748,0.382172,-0.400538,-0.028881,0.020730,0.049467,-0.115457,0
1583270,0.613687,0.332940,0.593783,-0.399951,0.261202,0.038890,-0.005969,0.020577,0.049444,-0.109101,0
1599936,0.613624,0.332989,0.593689,-0.400147,0.229529,0.154173,0.100706,0.020024,0.049811,-0.093024,0
1616602,0.613561,0.333035,0.593601,-0.400336,0.464156,0.302366,0.097651,0.018621,0.053082,-0.073476,0
1633268,0.613499,0.333075,0.593521,-0.400516,0.395217,0.126426,0.115089,0.020005,0.054730,-0.059299,0
1649934,0.613436,0.333111,0.593450,-0.400688,0.067540,0.191550,0.171170,0.020866,0.049614,-0.040484,0
1666600,0.613375,0.333140,0.593387,-0.400850,0.001928,0.259863,0.101132,0.019778,0.043613,-0.026660,0
1683266,0.613317,0.333162,0.593330,-0.401003,0.039008,-0.365495,0.193915,0.027852,0.037100,-0.033589,0
1699932,0.613263,0.333178,0.593279,-0.401149,-0.212821,-0.345041,0.235288,0.035316,0.027481,-0.048440,0
1716598,0.613211,0.333190,0.593233,-0.401287,-0.008705,0.236933,0.175191,0.033925,0.027277,-0.057788,0
1733264,0.613161,0.333197,0.593192,-0.401418,0.124409,0.314444,0.144090,0.030249,0.028298,-0.057598,0
1749930,0.613112,0.333202,0.593155,-0.401544,0.048335,0.041440,0.138522,0.031008,0.028428,-0.067951,0
1766596,0.613062,0.333205,0.593123,-0.401665,-0.107609,-0.058436,0.057176,0.032931,0.025152,-0.075586,0
1783262,0.613011,0.333209,0.593095,-0.401781,-0.242610,0.368535,0.040779,0.028243,0.020385,-0.072698,0
1799928,0.612959,0.333213,0.593070,-0.401893,-0.028632,0.131991,-0.017875,0.028777,0.021135,-0.071627,0
1816594,0.612904,0.333220,0.593049,-0.402003,-0.100097,0.292817,-0.034571,0.026133,0.019114,-0.065388,0
1833260,0.612845,0.333230,0.593031,-0.402110,-0.185369,0.030373,-0.106614,0.026902,0.017022,-0.060886,0
1849926,0.612782,0.333245,0.593016,-0.402216,-0.078789,0.024997,-0.161075,0.027683,0.018876,-0.053861,0
1866592,0.612716,0.333262,0.593007,-0.402317,-0.213662,-0.084889,-0.133274,0.029841,0.017715,-0.052079,0
1883258,0.612648,0.333279,0.593006,-0.402408,-0.310756,0.249550,-0.138132,0.027145,0.014326,-0.053197,0
1899924,0.612578,0.333296,0.593011,-0.402492,-0.442984,-0.056091,-0.092729,0.027908,0.008191,-0.055772,0
1916590,0.612506,0.333314,0.593022,-0.402571,-0.164298,0.003069,-0.077326,0.030318,0.007311,-0.055437,0
1933256,0.612432,0.333332,0.593037,-0.402646,-0.291808,-0.015878,-0.113733,0.032555,0.004037,-0.051262,0
1949922,0.612357,0.333353,0.593054,-0.402719,-0.206994,0.011569,0.029688,0.033853,0.001322,-0.044910,0
1966588,0.612279,0.333375,0.593071,-0.402792,-0.077971,-0.179130,-0.020277,0.036574,0.000353,-0.042991,0
1983254,0.612200,0.333399,0.593088,-0.402867,-0.236305,-0.190525,0.103999,0.041380,-0.005738,-0.041007,0
1999920,0.612120,0.333426,0.593103,-0.402945,-0.168456,-0.142964,0.057854,0.043910,-0.011149,-0.036038,0
2016586,0.612038,0.333457,0.593114,-0.403029,-0.103598,-0.191930,0.091814,0.045598,-0.014388,-0.036233,0
2033252,0.611954,0.333491,0.593120,-0.403119,-0.101276,0.012040,-0.046740,0.043467,-0.017250,-0.034851,0
2049918,0.611869,0.333528,0.593119,-0.403218,0.066682,-0.150813,0.023110,0.045945,-0.018441,-0.037164,0
2066584,0.611781,0.333572,0.593111,-0.403326,-0.010470,-0.118990,0.017082,0.046755,-0.017680,-0.039615,0
2083250,0.611690,0.333623,0.593099,-0.403441,0.209896,-0.119080,-0.050931,0.047411,-0.011329,-0.045875,0
2099916,0.611596,0.333680,0.593083,-0.403561,0.133020,-0.057983,-0.018764,0.043810,-0.007289,-0.059369,0
2116582,0.611499,0.333740,0.593063,-0.403685,0.139573,0.196156,0.012533,0.038568,-0.002678,-0.068352,0
2133248,0.611401,0.333804,0.593042,-0.403813,0.229898,0.062947,0.044363,0.036313,0.004970,-0.071273,0
2149914,0.611302,0.333869,0.593019,-0.403944,-0.017203,0.163048,0.042248,0.031961,0.006299,-0.079242,0
2166580,0.611202,0.333933,0.592996,-0.404075,-0.051685,0.075474,0.003237,0.032215,0.008505,-0.084098,0
2183246,0.611103,0.333996,0.592972,-0.404207,-0.058862,0.143352,0.022604,0.030224,0.010222,-0.084384,0
2199912,0.611005,0.334056,0.592951,-0.404338,-0.142784,0.194684,0.024150,0.028799,0.009907,-0.090682,0
2216578,0.610909,0.334111,0.592931,-0.404467,-0.099232,0.178958,-0.035520,0.029035,0.010370,-0.088815,0
2233244,0.610814,0.334160,0.592914,-0.404593,0.085761,0.149107,0.019132,0.029567,0.013371,-0.092766,0
2249910,0.610723,0.334202,0.592901,-0.404715,-0.098150,0.201133,0.103402,0.030313,0.013047,-0.090439,0
2266576,0.610634,0.334238,0.592891,-0.404835,-0.063226,0.143767,0.074386,0.032000,0.012116,-0.085781,0
2283242,0.610545,0.334272,0.592880,-0.404957,0.112890,0.121944,0.042438,0.033414,0.014801,-0.085102,0
2299908,0.610456,0.334302,0.592871,-0.405080,0.175604,-0.034255,0.027416,0.037674,0.019482,-0.080912,0
2316574,0.610368,0.334329,0.592862,-0.405202,0.040578,0.354680,-0.055172,0.035947,0.020203,-0.068771,0
2333240,0.610281,0.334353,0.592855,-0.405324,0.122698,0.137105,0.036022,0.036649,0.021509,-0.057494,0
2349906,0.610196,0.334374,0.592849,-0.405444,0.114460,-0.077392,-0.068383,0.039401,0.022277,-0.051946,0
2366572,0.610112,0.334392,0.592845,-0.405561,-0.064106,0.099664,-0.064445,0.037788,0.017863,-0.045936,0
2383238,0.610030,0.334407,0.592843,-0.405675,-0.046790,-0.128370,-0.128903,0.038758,0.014583,-0.039240,0
2399904,0.609950,0.334418,0.592844,-0.405785,-0.181380,-0.260770,-0.072414,0.041683,0.007379,-0.034207,0
2416570,0.609872,0.334427,0.592847,-0.405890,-0.108943,-0.125438,-0.089602,0.041040,0.001613,-0.032981,0
2433236,0.609798,0.334432,0.592853,-0.405989,-0.171867,-0.354277,-0.027520,0.042986,-0.004721,-0.038848,0
2449902,0.609726,0.334433,0.592863,-0.406082,0.045739,-0.064939,-0.131781,0.039559,-0.004413,-0.046432,0
2466568,0.609660,0.334427,0.592879,-0.406163,-0.009310,-0.138761,-0.051971,0.041643,-0.005777,-0.045582,0
2483234,0.609599,0.334408,0.592906,-0.406230,0.031755,-0.104194,0.011683,0.041726,-0.006324,-0.043583,0
2499900,0.609544,0.334380,0.592940,-0.406287,0.278715,-0.060867,0.052333,0.041492,-0.002874,-0.042272,0
2516566,0.609492,0.334346,0.592978,-0.406336,0.201881,-0.074432,0.154852,0.043071,-0.002151,-0.036691,0
2533232,0.609443,0.334309,0.593019,-0.406381,0.194572,-0.034765,0.207140,0.044731,-0.001090,-0.027036,0
2549898,0.609394,0.334271,0.593060,-0.406425,0.387570,0.076223,0.256083,0.044537,0.002809,-0.018630,0
2566564,0.609345,0.334236,0.593099,-0.406472,0.258289,0.127878,0.250776,0.043456,0.004960,-0.012017,0
2583230,0.609293,0.334207,0.593132,-0.406523,0.266869,-0.019213,0.297264,0.044059,0.008172,-0.008022,0
2599896,0.609239,0.334186,0.593158,-0.406584,0.209600,0.097070,0.188989,0.042094,0.012438,-0.003585,0
2616562,0.609180,0.334176,0.593174,-0.406656,0.369604,0.236726,0.135160,0.038466,0.020517,-0.001044,0
2633228,0.609116,0.334181,0.593178,-0.406744,0.234815,0.060913,0.105101,0.036932,0.025870,-0.000439,0
2649894,0.609044,0.334203,0.593167,-0.406850,0.120248,0.086699,0.177530,0.033105,0.028917,-0.010001,0
2666560,0.608963,0.334244,0.593139,-0.406978,-0.020602,0.169530,0.121712,0.027673,0.029609,-0.020777,0
2683226,0.608873,0.334302,0.593096,-0.407128,0.106570,-0.206449,0.039951,0.027657,0.033721,-0.032468,0
2699892,0.608775,0.334375,0.593040,-0.407295,-0.034631,0.115033,-0.014217,0.022416,0.034953,-0.043614,0
2716558,0.608672,0.334460,0.592975,-0.407475,-0.188763,-0.264759,0.024553,0.023565,0.032705,-0.063533,0
2733224,0.608567,0.334553,0.592901,-0.407663,-0.265375,-0.148230,-0.075740,0.020734,0.028634,-0.083846,0
