SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
266656,0.514862,-0.005315,-0.009157,-0.857208,-0.266628,0.301249,0.067530,-0.009145,-0.007729,-0.011404,0
283322,0.514559,-0.005304,-0.009188,-0.857389,-0.117661,0.081037,-0.019788,-0.008183,-0.009136,-0.007817,0
299988,0.514271,-0.005294,-0.009217,-0.857562,-0.043437,0.097573,0.042452,-0.007087,-0.009316,-0.010363,0
316654,0.513995,-0.005286,-0.009245,-0.857727,0.066024,0.082116,-0.100276,-0.005706,-0.007653,-0.010325,0
333320,0.513733,-0.005280,-0.009272,-0.857884,-0.060324,-0.119734,0.033552,-0.003035,-0.008310,-0.017720,0
349986,0.513483,-0.005275,-0.009297,-0.858033,0.058889,-0.105332,-0.015501,-0.000503,-0.005858,-0.024924,0
366652,0.513245,-0.005271,-0.009320,-0.858175,0.073772,0.080928,0.010122,-0.000787,-0.004343,-0.030591,0
383318,0.513018,-0.005269,-0.009340,-0.858311,0.075955,0.170400,0.025904,-0.000993,-0.002705,-0.034430,0
399984,0.512802,-0.005267,-0.009359,-0.858440,-0.075606,0.127999,0.025250,-0.001159,-0.003227,-0.032571,0
416650,0.512595,-0.005267,-0.009374,-0.858563,-0.057370,0.028235,-0.000029,-0.000674,-0.002966,-0.033427,0
433316,0.512398,-0.005268,-0.009386,-0.858681,-0.111372,0.202323,-0.033118,-0.001803,-0.003947,-0.037191,0
449982,-0.512210,0.005269,0.009396,0.858793,0.011205,0.031471,0.019186,-0.000759,-0.003214,-0.037899,0
466648,0.512033,-0.005272,-0.009401,-0.858898,0.029937,0.182044,-0.017685,-0.002838,-0.001639,-0.039904,0
483314,0.511871,-0.005277,-0.009403,-0.858995,0.081864,0.117173,-0.001045,-0.002850,0.000682,-0.043724,0
499980,0.511721,-0.005285,-0.009401,-0.859084,0.047170,-0.037378,-0.037587,-0.002345,0.003040,-0.047763,0
516646,0.511584,-0.005293,-0.009396,-0.859166,-0.051019,0.012802,0.043762,-0.001595,0.004143,-0.052322,0
533312,0.511457,-0.005303,-0.009389,-0.859241,-0.060403,-0.101252,0.026269,0.002194,0.004377,-0.052982,0
549978,0.511340,-0.005314,-0.009380,-0.859311,-0.327420,0.080734,0.030538,0.002083,0.000496,-0.051786,0
566644,0.511230,-0.005325,-0.009369,-0.859376,-0.075940,0.192619,0.022455,0.001277,0.000122,-0.046849,0
583310,0.511127,-0.005336,-0.009357,-0.859438,-0.093313,0.153133,0.034082,0.000175,-0.001239,-0.043909,0
599976,0.511030,-0.005346,-0.009344,-0.859495,-0.198627,0.148232,0.047169,-0.000421,-0.004088,-0.037450,0
616642,0.510937,-0.005355,-0.009332,-0.859551,0.337619,0.194606,-0.072120,-0.002218,0.000932,-0.036305,0
633308,0.510848,-0.005363,-0.009319,-0.859604,0.036023,-0.088134,0.001512,-0.000619,0.002028,-0.037241,0
649974,-0.510760,0.005370,0.009308,0.859656,-0.134646,0.147104,0.091569,-0.002149,0.000186,-0.037101,0
666640,0.510674,-0.005374,-0.009296,-0.859707,0.108014,0.064295,-0.067060,-0.002576,0.002188,-0.036533,0
683306,0.510593,-0.005379,-0.009282,-0.859756,-0.029608,0.155599,0.026022,-0.004087,0.001690,-0.036572,0
699972,0.510517,-0.005382,-0.009266,-0.859801,-0.207815,-0.031910,-0.020981,-0.003451,-0.001421,-0.039380,0
716638,0.510446,-0.005385,-0.009250,-0.859843,-0.153010,-0.144966,0.020971,-0.000410,-0.002701,-0.041088,0
733304,0.510380,-0.005388,-0.009233,-0.859882,0.088616,-0.086343,-0.005715,0.000365,-0.001077,-0.047961,0
749970,0.510321,-0.005390,-0.009215,-0.859918,-0.054871,0.159751,0.029055,-0.001254,-0.001979,-0.048259,0
766636,0.510267,-0.005392,-0.009198,-0.859950,0.066304,0.074651,-0.010839,-0.002398,-0.000474,-0.050510,0
783302,0.510221,-0.005393,-0.009182,-0.859978,-0.259262,0.179951,0.026519,-0.004242,-0.003705,-0.045497,0
799968,0.510181,-0.005394,-0.009166,-0.860001,-0.056663,0.249390,-0.034447,-0.006328,-0.004268,-0.045097,0
816634,0.510149,-0.005394,-0.009152,-0.860021,-0.224552,-0.008568,-0.020024,-0.005717,-0.007502,-0.045241,0
833300,0.510124,-0.005395,-0.009140,-0.860035,0.191908,0.331692,-0.019771,-0.009021,-0.003783,-0.042926,0
849966,-0.510108,0.005395,0.009130,0.860045,-0.127606,-0.021850,0.026468,-0.007187,-0.006781,-0.044393,0
866632,0.510099,-0.005395,-0.009123,-0.860050,0.192499,0.195327,-0.037724,-0.008342,-0.004245,-0.047707,0
883298,0.510098,-0.005396,-0.009116,-0.860051,-0.178306,0.024918,0.037351,-0.007143,-0.006067,-0.052470,0
899964,0.510105,-0.005397,-0.009111,-0.860047,0.007880,0.018124,-0.031347,-0.005857,-0.005708,-0.053822,0
916630,0.510118,-0.005398,-0.009107,-0.860039,-0.130913,0.010287,0.031495,-0.004315,-0.006741,-0.057738,0
933296,0.510139,-0.005399,-0.009104,-0.860027,-0.302494,-0.045083,0.021503,-0.001669,-0.009162,-0.060412,0
949962,0.510166,-0.005400,-0.009102,-0.860011,-0.132796,0.118705,0.033975,-0.002625,-0.010892,-0.065245,0
966628,0.510201,-0.005399,-0.009101,-0.859990,-0.319672,-0.004342,0.021649,-0.000892,-0.013681,-0.069877,0
983294,0.510241,-0.005397,-0.009101,-0.859966,0.224996,0.081819,-0.021980,0.000166,-0.008891,-0.069159,0
999960,0.510289,-0.005393,-0.009101,-0.859938,-0.232278,0.067501,0.013712,0.000238,-0.010883,-0.072805,0
1016626,0.510342,-0.005388,-0.009102,-0.859907,-0.062021,0.149231,0.043110,0.000726,-0.011234,-0.072903,0
1033292,0.510401,-0.005380,-0.009104,-0.859871,0.161908,0.210101,-0.020022,-0.000471,-0.007523,-0.073928,0
1049958,-0.510467,0.005370,0.009106,0.859833,0.106091,0.130352,0.078971,-0.001021,-0.005762,-0.077307,0
1066624,0.510540,-0.005358,-0.009110,-0.859789,-0.122826,0.073624,0.027452,-0.000357,-0.006612,-0.080112,0
1083290,0.510623,-0.005344,-0.009118,-0.859740,-0.300444,-0.019807,0.007802,0.001848,-0.010567,-0.083578,0
1099956,0.510715,-0.005330,-0.009129,-0.859685,-0.253189,0.320164,-0.026566,0.000072,-0.012902,-0.082492,0
1116622,0.510814,-0.005313,-0.009141,-0.859626,-0.187128,-0.040874,0.043210,0.002520,-0.014752,-0.085322,0
1133288,0.510920,-0.005296,-0.009154,-0.859563,-0.168989,0.216160,-0.054082,0.001469,-0.015641,-0.081709,0
1149954,0.511031,-0.005276,-0.009166,-0.859497,-0.220478,0.097280,0.010190,0.003055,-0.018341,-0.085531,0
1166620,0.511146,-0.005255,-0.009178,-0.859429,-0.183895,0.283361,0.024426,0.000301,-0.020185,-0.089235,0
1183286,0.511264,-0.005232,-0.009187,-0.859359,-0.212341,0.112663,-0.012866,0.000705,-0.022644,-0.090824,0
1199952,0.511384,-0.005207,-0.009193,-0.859287,-0.062888,0.249066,0.000294,-0.000233,-0.021736,-0.090355,0
1216618,0.511505,-0.005180,-0.009194,-0.859216,-0.259085,0.049061,0.091241,0.002045,-0.023503,-0.088080,0
1233284,0.511625,-0.005151,-0.009190,-0.859144,-0.156464,0.185046,0.054928,0.001048,-0.025660,-0.094355,0
1249950,-0.511744,0.005119,0.009180,0.859074,-0.039729,0.068999,0.057361,0.001845,-0.024433,-0.099725,0
1266616,0.511867,-0.005086,-0.009165,-0.859001,-0.127748,0.178068,0.064595,0.000786,-0.024639,-0.106064,0
