SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
866632,0.656742,-0.018792,-0.024058,-0.753497,0.012701,0.031604,-0.012972,-0.006294,-0.003839,0.003179,0
883298,0.656804,-0.018829,-0.024025,-0.753443,-0.063563,0.039601,-0.004989,-0.005411,-0.005463,0.003812,0
899964,0.656866,-0.018866,-0.023993,-0.753389,-0.070785,0.176306,0.015714,-0.007147,-0.006480,0.003966,0
916630,0.656927,-0.018900,-0.023964,-0.753336,-0.041237,0.124128,0.002931,-0.009054,-0.007134,0.001995,0
933296,0.656987,-0.018934,-0.023936,-0.753284,0.026496,0.057111,-0.018415,-0.007636,-0.007914,0.005287,0
949962,0.657045,-0.018968,-0.023909,-0.753233,0.009672,0.078871,-0.014294,-0.007228,-0.008756,0.004791,0
966628,0.657101,-0.019001,-0.023884,-0.753184,0.085958,0.103778,-0.018419,-0.007615,-0.007261,0.003871,0
983294,0.657154,-0.019034,-0.023861,-0.753138,0.047181,0.038594,0.032286,-0.008102,-0.007718,-0.000356,0
999960,0.657204,-0.019068,-0.023839,-0.753094,-0.018366,0.001103,-0.024813,-0.007395,-0.009576,-0.006065,0
1016626,0.657250,-0.019104,-0.023818,-0.753054,0.144075,0.084301,0.021561,-0.008197,-0.008969,-0.007720,0
1033292,0.657292,-0.019140,-0.023799,-0.753017,0.060930,0.000127,-0.039433,-0.006338,-0.010376,-0.010166,0
1049958,0.657329,-0.019179,-0.023780,-0.752984,0.132487,0.036439,-0.035786,-0.006317,-0.008218,-0.011433,0
1066624,0.657364,-0.019218,-0.023760,-0.752953,0.115377,0.028216,-0.041580,-0.005297,-0.008034,-0.013460,0
1083290,0.657398,-0.019258,-0.023734,-0.752923,0.124947,-0.068972,0.014082,-0.004529,-0.005952,-0.013241,0
1099956,0.657431,-0.019297,-0.023706,-0.752894,0.011308,0.001997,-0.020479,-0.004069,-0.006246,-0.012217,0
1116622,0.657462,-0.019337,-0.023677,-0.752867,0.004531,-0.024056,0.039556,-0.004874,-0.007038,-0.006171,0
1133288,0.657489,-0.019378,-0.023650,-0.752843,-0.234174,0.012947,-0.038190,-0.005761,-0.011832,-0.000944,0
1149954,0.657513,-0.019419,-0.023626,-0.752823,0.198115,-0.022506,-0.049886,-0.007203,-0.008595,0.004371,0
1166620,0.657531,-0.019462,-0.023607,-0.752806,0.161768,0.023647,-0.098982,-0.008980,-0.007077,0.017520,0
1183286,0.657542,-0.019506,-0.023596,-0.752795,-0.036147,-0.084402,-0.088422,-0.006611,-0.009988,0.024535,0
1199952,0.657547,-0.019552,-0.023595,-0.752790,-0.069810,0.005091,-0.079787,-0.006088,-0.015503,0.031877,0
1216618,0.657544,-0.019600,-0.023606,-0.752792,0.030170,0.104101,-0.022682,-0.006620,-0.018886,0.037151,0
1233284,0.657531,-0.019650,-0.023630,-0.752800,-0.081287,0.147732,-0.064665,-0.003639,-0.026041,0.048792,0
1249950,0.657508,-0.019702,-0.023670,-0.752818,0.034528,0.217052,0.049150,-0.006120,-0.029703,0.048085,0
1266616,0.657464,-0.019757,-0.023726,-0.752853,0.074083,0.116762,-0.026987,-0.004795,-0.029824,0.039133,0
1283282,0.657390,-0.019815,-0.023794,-0.752914,-0.043890,0.227491,-0.044117,-0.000858,-0.031410,0.045930,0
1299948,0.657295,-0.019874,-0.023873,-0.752993,-0.242496,0.515699,-0.026851,-0.008840,-0.033729,0.039586,0
1316614,0.657185,-0.019935,-0.023963,-0.753084,-0.127423,0.340369,-0.049188,-0.007672,-0.030492,0.052354,0
1333280,0.657068,-0.019998,-0.024063,-0.753182,-0.468737,0.429153,0.013417,-0.008460,-0.035391,0.065551,0
1349946,0.656951,-0.020063,-0.024172,-0.753278,-0.524515,0.561643,-0.010618,-0.010772,-0.038499,0.079119,0
1366612,0.656842,-0.020128,-0.024288,-0.753368,-0.506743,0.777033,-0.102008,-0.019100,-0.040403,0.093876,0
1383278,0.656747,-0.020195,-0.024411,-0.753445,-0.473306,0.903870,-0.105199,-0.028634,-0.043566,0.097079,0
1399944,0.656674,-0.020263,-0.024540,-0.753503,-0.264382,1.277823,-0.055489,-0.044777,-0.047489,0.087151,0
1416610,0.656630,-0.020331,-0.024674,-0.753535,-0.022705,1.154283,-0.014599,-0.054146,-0.051717,0.070629,0
1433276,0.656622,-0.020400,-0.024812,-0.753536,0.339668,0.978846,-0.050091,-0.052132,-0.050267,0.045079,0
1449942,0.656658,-0.020469,-0.024953,-0.753498,0.374975,0.928325,-0.067815,-0.047766,-0.046816,0.009767,0
1466608,0.656746,-0.020536,-0.025100,-0.753414,0.390471,0.925895,0.053077,-0.046717,-0.042385,-0.029500,0
1483274,0.656884,-0.020600,-0.025258,-0.753287,0.284799,0.809907,0.011093,-0.048118,-0.036497,-0.066428,0
1499940,0.657062,-0.020663,-0.025424,-0.753124,0.146115,0.789216,0.103392,-0.050562,-0.031782,-0.095421,0
1516606,0.657272,-0.020725,-0.025597,-0.752934,-0.020940,0.711181,0.069418,-0.055184,-0.029680,-0.117828,0
1533272,0.657503,-0.020788,-0.025776,-0.752724,-0.139404,0.686478,0.103058,-0.063274,-0.026577,-0.134787,0
1549938,0.657747,-0.020854,-0.025960,-0.752503,-0.195256,0.597898,0.036511,-0.069605,-0.026001,-0.149018,0
1566604,0.657993,-0.020922,-0.026146,-0.752279,-0.265881,0.469003,0.029769,-0.074533,-0.029169,-0.152734,0
